map_id,tier,nest_drop_id,quality_group,prob_in_group,p50_price_per_item,p50_price_per_cell
2102,101,2002,q2+q3+q6,0.60854673,855.0,475.0
2102,101,2002,q2+q4+q5,0.41102593,514.0,370.25
2102,101,2002,q2+q4+q6,0.39324743,475.0,360.0
2102,101,2002,q2+q5+q6,0.33452944,458.0,318.5
2102,101,2002,q3+q4+q5,0.39145327,2322.0,1125.0
2102,101,2002,q3+q4+q6,0.37367477,2160.0,1050.0
2102,101,2002,q3+q5+q6,0.31495678,1767.0,973.25
2102,101,2002,q4+q5+q6,0.09965748,6780.0,2655.0
2102,101,2002,q1+q2+q3+q4,0.97863318,480.0,360.0
2102,101,2002,q1+q2+q3+q5,0.91991519,458.0,327.0
2102,101,2002,q1+q2+q3+q6,0.90213668,458.0,315.0
2102,101,2002,q1+q2+q4+q5,0.70461589,346.0,262.0
2102,101,2002,q1+q2+q4+q6,0.68683738,331.0,257.0
2102,101,2002,q1+q2+q5+q6,0.62811939,312.0,219.5
2102,101,2002,q1+q3+q4+q5,0.68504322,923.0,770.75
2102,101,2002,q1+q3+q4+q6,0.66726472,855.0,711.0
2102,101,2002,q1+q3+q5+q6,0.60854673,848.0,490.0
2102,101,2002,q1+q4+q5+q6,0.39324743,200.0,146.0
2102,101,2002,q2+q3+q4+q5,0.70461589,1089.0,770.75
2102,101,2002,q2+q3+q4+q6,0.68683738,1044.0,711.0
2102,101,2002,q2+q3+q5+q6,0.62811939,907.0,546.1111
2102,101,2002,q2+q4+q5+q6,0.41282009,514.0,373.0
2102,101,2002,q3+q4+q5+q6,0.39324743,2322.0,1175.0
2102,101,2002,q1+q2+q3+q4+q5,0.99820584,532.0,373.0
2102,101,2002,q1+q2+q3+q4+q6,0.98042734,480.0,360.0
2102,101,2002,q1+q2+q3+q5+q6,0.92170935,458.0,327.0
2102,101,2002,q1+q2+q4+q5+q6,0.70641005,346.0,262.0
2102,101,2002,q1+q3+q4+q5+q6,0.68683738,923.0,770.75
2102,101,2002,q2+q3+q4+q5+q6,0.70641005,1089.0,770.75
2102,101,2002,q1+q2+q3+q4+q5+q6,1.0,536.0,377.0
2102,101,2002,all,1.0,536.0,377.0
2103,101,2003,q1,0.29359203,168.0,139.0
2103,101,2003,q2,0.31316484,458.0,295.0
2103,101,2003,q3,0.29359203,1470.0,962.75
2103,101,2003,q4,0.07829121,4428.0,2400.0
2103,101,2003,q5,0.0195728,24332.0,11175.0
2103,101,2003,q6,0.00178708,68800.0,68100.0
2103,101,2003,q1+q2,0.60675687,295.0,192.0
2103,101,2003,q1+q3,0.58718407,711.0,377.0
2103,101,2003,q1+q4,0.37188324,189.0,150.0
2103,101,2003,q1+q5,0.31316484,169.0,146.0
2103,101,2003,q1+q6,0.29537912,168.0,139.0
2103,101,2003,q2+q3,0.60675687,923.0,480.0
2103,101,2003,q2+q4,0.39145605,532.0,317.5
2103,101,2003,q2+q5,0.33273764,466.0,301.0
2103,101,2003,q2+q6,0.31495192,458.0,295.0
2103,101,2003,q3+q4,0.37188324,2045.0,1050.0
2103,101,2003,q3+q5,0.31316484,1661.0,983.0
2103,101,2003,q3+q6,0.29537912,1530.0,963.75
2103,101,2003,q4+q5,0.09786401,6540.0,2538.0
2103,101,2003,q4+q6,0.08007829,4428.0,2460.0
2103,101,2003,q5+q6,0.02135988,26605.0,11266.6667
2103,101,2003,q1+q2+q3,0.90034891,466.0,295.0
2103,101,2003,q1+q2+q4,0.68504808,315.0,221.5
2103,101,2003,q1+q2+q5,0.62632967,295.0,200.0
2103,101,2003,q1+q2+q6,0.60854395,295.0,192.0
2103,101,2003,q1+q3+q4,0.66547528,923.0,579.5
2103,101,2003,q1+q3+q5,0.60675687,810.0,424.0
2103,101,2003,q1+q3+q6,0.58897115,711.0,396.625
2103,101,2003,q1+q4+q5,0.39145605,192.0,152.5
2103,101,2003,q1+q4+q6,0.37367033,189.0,150.0
2103,101,2003,q1+q5+q6,0.31495192,169.0,146.0
2103,101,2003,q2+q3+q4,0.68504808,983.0,641.25
2103,101,2003,q2+q3+q5,0.62632967,923.0,508.6667
2103,101,2003,q2+q3+q6,0.60854395,923.0,480.0
2103,101,2003,q2+q4+q5,0.41102885,536.0,336.5
2103,101,2003,q2+q4+q6,0.39324313,532.0,317.5
2103,101,2003,q2+q5+q6,0.33452472,466.0,302.5
2103,101,2003,q3+q4+q5,0.39145605,2100.0,1125.0
2103,101,2003,q3+q4+q6,0.37367033,2045.0,1050.0
2103,101,2003,q3+q5+q6,0.31495192,1661.0,983.0
2103,101,2003,q4+q5+q6,0.09965109,6554.0,2538.0
2103,101,2003,q1+q2+q3+q4,0.97864012,532.0,317.5
2103,101,2003,q1+q2+q3+q5,0.91992171,473.0,302.5
2103,101,2003,q1+q2+q3+q6,0.90213599,466.0,295.0
2103,101,2003,q1+q2+q4+q5,0.70462088,317.0,226.75
2103,101,2003,q1+q2+q4+q6,0.68683516,315.0,221.5
2103,101,2003,q1+q2+q5+q6,0.62811676,295.0,200.0
2103,101,2003,q1+q3+q4+q5,0.68504808,923.0,651.0
2103,101,2003,q1+q3+q4+q6,0.66726236,923.0,579.5
2103,101,2003,q1+q3+q5+q6,0.60854395,848.0,424.0
2103,101,2003,q1+q4+q5+q6,0.39324313,198.0,152.5
2103,101,2003,q2+q3+q4+q5,0.70462088,1005.0,653.8889
2103,101,2003,q2+q3+q4+q6,0.68683516,983.0,641.25
2103,101,2003,q2+q3+q5+q6,0.62811676,923.0,522.5
2103,101,2003,q2+q4+q5+q6,0.41281593,613.0,343.75
2103,101,2003,q3+q4+q5+q6,0.39324313,2133.0,1125.0
2103,101,2003,q1+q2+q3+q4+q5,0.99821292,619.0,343.75
2103,101,2003,q1+q2+q3+q4+q6,0.9804272,532.0,318.5
2103,101,2003,q1+q2+q3+q5+q6,0.92170879,473.0,306.5
2103,101,2003,q1+q2+q4+q5+q6,0.70640797,317.0,228.5
2103,101,2003,q1+q3+q4+q5+q6,0.68683516,923.0,651.0
2103,101,2003,q2+q3+q4+q5+q6,0.70640797,1044.0,675.0
2103,101,2003,q1+q2+q3+q4+q5+q6,1.0,619.0,343.75
2103,101,2003,all,1.0,619.0,343.75
2104,101,2004,q1,0.2936773,168.0,128.5
2104,101,2004,q2,0.31325579,532.0,312.0
2104,101,2004,q3,0.2936773,1796.0,1005.0
2104,101,2004,q4,0.07831395,6554.0,2560.0
2104,101,2004,q5,0.01957849,29025.0,10096.25
2104,101,2004,q6,0.00149718,68100.0,54675.0
2104,101,2004,q1+q2,0.60693309,312.0,200.0
2104,101,2004,q1+q3,0.5873546,711.0,377.0
2104,101,2004,q1+q4,0.37199125,186.0,146.0
2104,101,2004,q1+q5,0.31325579,168.0,137.0
2104,101,2004,q1+q6,0.29517448,168.0,128.5
2104,101,2004,q2+q3,0.60693309,968.0,547.5
2104,101,2004,q2+q4,0.39156973,734.0,363.0
2104,101,2004,q2+q5,0.33283427,536.0,319.0
2104,101,2004,q2+q6,0.31475297,532.0,312.0
2104,101,2004,q3+q4,0.37199125,2363.0,1175.0
2104,101,2004,q3+q5,0.31325579,1985.0,1026.0
2104,101,2004,q3+q6,0.29517448,1796.0,1005.0
2104,101,2004,q4+q5,0.09789243,7800.0,2880.0
2104,101,2004,q4+q6,0.07981113,6624.0,2565.0
2104,101,2004,q5+q6,0.02107567,29700.0,11059.125
2104,101,2004,q1+q2+q3,0.90061039,536.0,312.0
2104,101,2004,q1+q2+q4,0.68524703,360.0,231.0
2104,101,2004,q1+q2+q5,0.62651157,317.0,201.5
2104,101,2004,q1+q2+q6,0.60843027,312.0,200.0
2104,101,2004,q1+q3+q4,0.66566855,923.0,675.0
2104,101,2004,q1+q3+q5,0.60693309,810.0,508.6667
2104,101,2004,q1+q3+q6,0.58885178,711.0,396.625
2104,101,2004,q1+q4+q5,0.39156973,200.0,150.0
2104,101,2004,q1+q4+q6,0.37348843,189.0,146.0
2104,101,2004,q1+q5+q6,0.31475297,168.0,137.0
2104,101,2004,q2+q3+q4,0.68524703,1125.0,711.0
2104,101,2004,q2+q3+q5,0.62651157,983.0,579.5
2104,101,2004,q2+q3+q6,0.60843027,968.0,549.0
2104,101,2004,q2+q4+q5,0.41114822,738.0,373.0
2104,101,2004,q2+q4+q6,0.39306691,734.0,363.0
2104,101,2004,q2+q5+q6,0.33433145,613.0,319.0
2104,101,2004,q3+q4+q5,0.39156973,2541.0,1242.0
2104,101,2004,q3+q4+q6,0.37348843,2363.0,1175.0
2104,101,2004,q3+q5+q6,0.31475297,1985.0,1029.0
2104,101,2004,q4+q5+q6,0.09938961,8115.0,2940.0
2104,101,2004,q1+q2+q3+q4,0.97892433,721.0,363.0
2104,101,2004,q1+q2+q3+q5,0.92018887,613.0,319.0
2104,101,2004,q1+q2+q3+q6,0.90210757,536.0,312.0
2104,101,2004,q1+q2+q4+q5,0.70482552,386.0,252.0
2104,101,2004,q1+q2+q4+q6,0.68674421,360.0,231.0
2104,101,2004,q1+q2+q5+q6,0.62800875,319.0,201.5
2104,101,2004,q1+q3+q4+q5,0.68524703,968.0,719.3333
2104,101,2004,q1+q3+q4+q6,0.66716573,923.0,675.0
2104,101,2004,q1+q3+q5+q6,0.60843027,810.0,546.1111
2104,101,2004,q1+q4+q5+q6,0.39306691,200.0,152.0
2104,101,2004,q2+q3+q4+q5,0.70482552,1175.0,755.0
2104,101,2004,q2+q3+q4+q6,0.68674421,1125.0,711.0
2104,101,2004,q2+q3+q5+q6,0.62800875,1005.0,596.25
2104,101,2004,q2+q4+q5+q6,0.4126454,755.0,380.0
2104,101,2004,q3+q4+q5+q6,0.39306691,2541.0,1260.0
2104,101,2004,q1+q2+q3+q4+q5,0.99850282,738.0,377.0
2104,101,2004,q1+q2+q3+q4+q6,0.98042151,721.0,363.0
2104,101,2004,q1+q2+q3+q5+q6,0.92168605,613.0,319.0
2104,101,2004,q1+q2+q4+q5+q6,0.7063227,388.0,252.0
2104,101,2004,q1+q3+q4+q5+q6,0.68674421,968.0,719.3333
2104,101,2004,q2+q3+q4+q5+q6,0.7063227,1175.0,765.6667
2104,101,2004,q1+q2+q3+q4+q5+q6,1.0,738.0,380.0
2104,101,2004,all,1.0,738.0,380.0
2105,101,2005,q1,0.29360255,168.0,137.0
2105,101,2005,q2,0.31317606,466.0,301.0
2105,101,2005,q3,0.29360255,1661.0,983.0
2105,101,2005,q4,0.07829401,4624.0,2460.0
2105,101,2005,q5,0.0195735,24969.0,10743.75
2105,101,2005,q6,0.00175131,68400.0,68100.0
2105,101,2005,q1+q2,0.60677861,295.0,198.0
2105,101,2005,q1+q3,0.58720511,711.0,377.0
2105,101,2005,q1+q4,0.37189657,189.0,149.75
2105,101,2005,q1+q5,0.31317606,169.0,139.0
2105,101,2005,q1+q6,0.29535387,168.0,138.0
2105,101,2005,q2+q3,0.60677861,923.0,490.0
2105,101,2005,q2+q4,0.39147007,613.0,330.5
2105,101,2005,q2+q5,0.33274956,466.0,312.0
2105,101,2005,q2+q6,0.31492737,466.0,302.5
2105,101,2005,q3+q4,0.37189657,2100.0,1085.75
2105,101,2005,q3+q5,0.31317606,1661.0,1005.0
2105,101,2005,q3+q6,0.29535387,1661.0,983.0
2105,101,2005,q4+q5,0.09786752,6824.0,2560.0
2105,101,2005,q4+q6,0.08004533,4788.0,2460.0
2105,101,2005,q5+q6,0.02132482,27675.0,11175.0
2105,101,2005,q1+q2+q3,0.90038117,466.0,306.5
2105,101,2005,q1+q2+q4,0.68507263,315.0,223.0
2105,101,2005,q1+q2+q5,0.62635212,301.0,200.0
2105,101,2005,q1+q2+q6,0.60852993,295.0,198.0
2105,101,2005,q1+q3+q4,0.66549912,923.0,641.25
2105,101,2005,q1+q3+q5,0.60677861,810.0,424.0
2105,101,2005,q1+q3+q6,0.58895642,711.0,396.625
2105,101,2005,q1+q4+q5,0.39147007,198.0,152.5
2105,101,2005,q1+q4+q6,0.37364788,189.0,149.75
2105,101,2005,q1+q5+q6,0.31492737,169.0,139.0
2105,101,2005,q2+q3+q4,0.68507263,1050.0,645.8333
2105,101,2005,q2+q3+q5,0.62635212,938.0,547.5
2105,101,2005,q2+q3+q6,0.60852993,923.0,490.0
2105,101,2005,q2+q4+q5,0.41104358,654.0,360.0
2105,101,2005,q2+q4+q6,0.39322139,613.0,330.5
2105,101,2005,q2+q5+q6,0.33450088,466.0,312.0
2105,101,2005,q3+q4+q5,0.39147007,2214.0,1175.0
2105,101,2005,q3+q4+q6,0.37364788,2100.0,1125.0
2105,101,2005,q3+q5+q6,0.31492737,1661.0,1005.0
2105,101,2005,q4+q5+q6,0.09961883,6960.0,2560.0
2105,101,2005,q1+q2+q3+q4,0.97867518,613.0,331.0
2105,101,2005,q1+q2+q3+q5,0.91995467,480.0,312.0
2105,101,2005,q1+q2+q3+q6,0.90213248,466.0,306.5
2105,101,2005,q1+q2+q4+q5,0.70464613,331.0,239.3333
2105,101,2005,q1+q2+q4+q6,0.68682394,317.0,223.0
2105,101,2005,q1+q2+q5+q6,0.62810343,301.0,200.0
2105,101,2005,q1+q3+q4+q5,0.68507263,923.0,653.8889
2105,101,2005,q1+q3+q4+q6,0.66725044,923.0,641.25
2105,101,2005,q1+q3+q5+q6,0.60852993,810.0,424.0
2105,101,2005,q1+q4+q5+q6,0.39322139,198.0,157.5
2105,101,2005,q2+q3+q4+q5,0.70464613,1125.0,711.0
2105,101,2005,q2+q3+q4+q6,0.68682394,1050.0,651.0
2105,101,2005,q2+q3+q5+q6,0.62810343,938.0,547.5
2105,101,2005,q2+q4+q5+q6,0.41279489,661.0,360.0
2105,101,2005,q3+q4+q5+q6,0.39322139,2214.0,1175.0
2105,101,2005,q1+q2+q3+q4+q5,0.99824869,661.0,360.0
2105,101,2005,q1+q2+q3+q4+q6,0.9804265,619.0,336.0
2105,101,2005,q1+q2+q3+q5+q6,0.92170599,480.0,312.0
2105,101,2005,q1+q2+q4+q5+q6,0.70639745,338.0,239.3333
2105,101,2005,q1+q3+q4+q5+q6,0.68682394,923.0,675.0
2105,101,2005,q2+q3+q4+q5+q6,0.70639745,1125.0,711.0
2105,101,2005,q1+q2+q3+q4+q5+q6,1.0,708.0,360.0
2105,101,2005,all,1.0,708.0,360.0
2106,101,2006,q1,0.29368001,160.0,137.0
2106,101,2006,q2,0.31325867,466.0,302.5
2106,101,2006,q3,0.29368001,1530.0,968.0
2106,101,2006,q4,0.07831467,4624.0,2460.0
2106,101,2006,q5,0.01957867,27675.0,9922.5
2106,101,2006,q6,0.00148798,68800.0,68400.0
2106,101,2006,q1+q2,0.60693868,301.0,192.0
2106,101,2006,q1+q3,0.58736001,711.0,377.0
2106,101,2006,q1+q4,0.37199467,184.0,146.0
2106,101,2006,q1+q5,0.31325867,168.0,138.0
2106,101,2006,q1+q6,0.29516798,161.0,137.0
2106,101,2006,q2+q3,0.60693868,923.0,546.1111
2106,101,2006,q2+q4,0.39157334,613.0,317.5
2106,101,2006,q2+q5,0.33283734,466.0,312.0
2106,101,2006,q2+q6,0.31474665,466.0,302.5
2106,101,2006,q3+q4,0.37199467,2133.0,1039.5
2106,101,2006,q3+q5,0.31325867,1661.0,984.5
2106,101,2006,q3+q6,0.29516798,1651.0,968.0
2106,101,2006,q4+q5,0.09789334,7655.0,2655.0
2106,101,2006,q4+q6,0.07980265,4828.0,2490.0
2106,101,2006,q5+q6,0.02106665,29500.0,10342.5
2106,101,2006,q1+q2+q3,0.90061869,466.0,306.5
2106,101,2006,q1+q2+q4,0.68525335,315.0,231.0
2106,101,2006,q1+q2+q5,0.62651735,304.0,200.0
2106,101,2006,q1+q2+q6,0.60842666,301.0,192.0
2106,101,2006,q1+q3+q4,0.66567468,923.0,645.8333
2106,101,2006,q1+q3+q5,0.60693868,754.0,508.6667
2106,101,2006,q1+q3+q6,0.58884799,711.0,396.625
2106,101,2006,q1+q4+q5,0.39157334,186.0,149.0
2106,101,2006,q1+q4+q6,0.37348265,184.0,146.0
2106,101,2006,q1+q5+q6,0.31474665,168.0,138.0
2106,101,2006,q2+q3+q4,0.68525335,983.0,711.0
2106,101,2006,q2+q3+q5,0.62651735,923.0,553.5
2106,101,2006,q2+q3+q6,0.60842666,923.0,546.1111
2106,101,2006,q2+q4+q5,0.41115201,661.0,330.5
2106,101,2006,q2+q4+q6,0.39306132,613.0,318.5
2106,101,2006,q2+q5+q6,0.33432532,466.0,312.0
2106,101,2006,q3+q4+q5,0.39157334,2214.0,1052.0
2106,101,2006,q3+q4+q6,0.37348265,2133.0,1050.0
2106,101,2006,q3+q5+q6,0.31474665,1661.0,990.0
2106,101,2006,q4+q5+q6,0.09938131,7758.0,2655.0
2106,101,2006,q1+q2+q3+q4,0.97893335,613.0,319.0
2106,101,2006,q1+q2+q3+q5,0.92019735,483.0,312.0
2106,101,2006,q1+q2+q3+q6,0.90210666,466.0,306.5
2106,101,2006,q1+q2+q4+q5,0.70483202,319.0,239.3333
2106,101,2006,q1+q2+q4+q6,0.68674133,315.0,231.0
2106,101,2006,q1+q2+q5+q6,0.62800533,304.0,201.5
2106,101,2006,q1+q3+q4+q5,0.68525335,923.0,711.0
2106,101,2006,q1+q3+q4+q6,0.66716266,923.0,651.0
2106,101,2006,q1+q3+q5+q6,0.60842666,810.0,546.1111
2106,101,2006,q1+q4+q5+q6,0.39306132,186.0,149.0
2106,101,2006,q2+q3+q4+q5,0.70483202,1044.0,711.0
2106,101,2006,q2+q3+q4+q6,0.68674133,983.0,711.0
2106,101,2006,q2+q3+q5+q6,0.62800533,923.0,553.5
2106,101,2006,q2+q4+q5+q6,0.41263999,661.0,330.5
2106,101,2006,q3+q4+q5+q6,0.39306132,2318.0,1052.0
2106,101,2006,q1+q2+q3+q4+q5,0.99851202,661.0,331.0
2106,101,2006,q1+q2+q3+q4+q6,0.98042133,613.0,319.0
2106,101,2006,q1+q2+q3+q5+q6,0.92168533,483.0,312.0
2106,101,2006,q1+q2+q4+q5+q6,0.70631999,319.0,239.3333
2106,101,2006,q1+q3+q4+q5+q6,0.68674133,923.0,711.0
2106,101,2006,q2+q3+q4+q5+q6,0.70631999,1044.0,713.0
2106,101,2006,q1+q2+q3+q4+q5+q6,1.0,708.0,336.5
2106,101,2006,all,1.0,708.0,336.5
2107,101,2007,q1,0.29369108,156.0,124.0
2107,101,2007,q2,0.31327049,458.0,269.0
2107,101,2007,q3,0.29369108,1796.0,1050.0
2107,101,2007,q4,0.07831762,6624.0,2600.0
2107,101,2007,q5,0.01957941,28450.0,12217.5
2107,101,2007,q6,0.00145033,68400.0,68400.0
2107,101,2007,q1+q2,0.60696157,277.0,184.0
2107,101,2007,q1+q3,0.58738216,711.0,377.0
2107,101,2007,q1+q4,0.3720087,189.0,137.0
2107,101,2007,q1+q5,0.31327049,156.0,125.0
2107,101,2007,q1+q6,0.29514141,156.0,124.0
2107,101,2007,q2+q3,0.60696157,923.0,473.0
2107,101,2007,q2+q4,0.39158811,514.0,312.0
2107,101,2007,q2+q5,0.33284989,458.0,277.0
2107,101,2007,q2+q6,0.31472081,458.0,269.0
2107,101,2007,q3+q4,0.3720087,2363.0,1276.0
2107,101,2007,q3+q5,0.31327049,1985.0,1125.0
2107,101,2007,q3+q6,0.29514141,1796.0,1050.0
2107,101,2007,q4+q5,0.09789703,8440.0,3076.0
2107,101,2007,q4+q6,0.07976795,6824.0,2655.0
2107,101,2007,q5+q6,0.02102973,29700.0,12225.0
2107,101,2007,q1+q2+q3,0.90065265,458.0,269.0
2107,101,2007,q1+q2+q4,0.68527919,315.0,220.5
2107,101,2007,q1+q2+q5,0.62654097,295.0,189.0
2107,101,2007,q1+q2+q6,0.60841189,277.0,184.0
2107,101,2007,q1+q3+q4,0.66569978,968.0,711.0
2107,101,2007,q1+q3+q5,0.60696157,711.0,547.5
2107,101,2007,q1+q3+q6,0.58883249,711.0,396.625
2107,101,2007,q1+q4+q5,0.39158811,192.0,138.0
2107,101,2007,q1+q4+q6,0.37345903,189.0,137.0
2107,101,2007,q1+q5+q6,0.31472081,156.0,125.0
2107,101,2007,q2+q3+q4,0.68527919,1175.0,711.0
2107,101,2007,q2+q3+q5,0.62654097,979.0,553.5
2107,101,2007,q2+q3+q6,0.60841189,923.0,475.0
2107,101,2007,q2+q4+q5,0.41116751,536.0,315.0
2107,101,2007,q2+q4+q6,0.39303843,514.0,312.0
2107,101,2007,q2+q5+q6,0.33430022,458.0,277.0
2107,101,2007,q3+q4+q5,0.39158811,2552.0,1300.0
2107,101,2007,q3+q4+q6,0.37345903,2385.0,1276.0
2107,101,2007,q3+q5+q6,0.31472081,1985.0,1175.0
2107,101,2007,q4+q5+q6,0.09934735,8440.0,3076.0
2107,101,2007,q1+q2+q3+q4,0.97897027,532.0,312.0
2107,101,2007,q1+q2+q3+q5,0.92023205,462.0,288.0
2107,101,2007,q1+q2+q3+q6,0.90210297,458.0,269.0
2107,101,2007,q1+q2+q4+q5,0.70485859,319.0,221.0
2107,101,2007,q1+q2+q4+q6,0.68672951,315.0,220.5
2107,101,2007,q1+q2+q5+q6,0.6279913,295.0,189.0
2107,101,2007,q1+q3+q4+q5,0.68527919,1050.0,711.0
2107,101,2007,q1+q3+q4+q6,0.66715011,968.0,711.0
2107,101,2007,q1+q3+q5+q6,0.60841189,711.0,549.0
2107,101,2007,q1+q4+q5+q6,0.39303843,192.0,138.0
2107,101,2007,q2+q3+q4+q5,0.70485859,1240.0,711.0
2107,101,2007,q2+q3+q4+q6,0.68672951,1175.0,711.0
2107,101,2007,q2+q3+q5+q6,0.6279913,979.0,553.5
2107,101,2007,q2+q4+q5+q6,0.41261784,536.0,315.0
2107,101,2007,q3+q4+q5+q6,0.39303843,2552.0,1300.0
2107,101,2007,q1+q2+q3+q4+q5,0.99854967,609.0,316.75
2107,101,2007,q1+q2+q3+q4+q6,0.98042059,536.0,312.0
